	Reacciones	FlujosC3
3770	FUM	-490.43697311914525
3771	G3PD1	0.0
3772	G5SADs	52.59664784470625
3773	G6PDH2r	0.0
3774	GALU	0.0
3775	GAPD	1000.0
3776	GF6PTA	0.0
3777	GHMT2r	106.06409698726249
3778	GK1	8.744697541983848
3779	GLNS	0.0
3780	GMAND	0.0
3781	GMPS2	0.0
3782	GRTT	0.0
3783	GTPCI	0.0
3784	GUAPRT	0.0
3785	H2CO3D	1000.0
3786	H2Ot	1000.0
3787	HEX1	0.0
3788	HMBS	0.0
3789	ILETA	0.0
3790	IMPD	0.0
3791	LEUTA	0.0
3792	L_LACt2r	0.0
3793	MAN1PT2	0.0
3794	MAN6PI	0.0
3795	MTHFC	0.0
3796	MTHFD	0.0
3797	NADK	0.0
3798	NAt3_1	0.0
3799	NDPK1	0.0
3800	NDPK2	0.0
3801	NDPK3	0.0
3802	NDPK4	0.0
3803	NDPK5	8.744697541983848
3804	NDPK6	-987.0595812268772
3805	NDPK7	0.0
3806	NDPK8	0.0
3807	NDPK9	0.0
3808	NNATr	0.0
3809	NNDPR	0.0
3810	NTD1	0.0
3811	O2t	0.0
3812	OMPDC	0.0
3813	PGI	-333.3333333333333
3814	PGK	-733.2960466422608
3815	PGL	0.0
3816	PGM	-1000.0
3817	PGMT	-266.7039533577392
3818	PMANM	0.0
3819	PNP	-3.566705300365175e-13
3820	PNTK	0.0
3821	PPA	0.0
3822	PPBNGS	0.0
3823	PPCDC	0.0
3824	PPM	1000.0
3825	PPNCL3	0.0
3826	PROt2r	0.0
3827	PRPPS	0.0
3828	PSERT	0.0
3829	PSP_L	0.0
3830	PTPAT	0.0
3831	PUNP1	2.102751153092898e-13
3832	PUNP2	0.0
3833	PUNP3	0.0
3834	PUNP4	0.0
3835	PUNP5	0.0
3836	PUNP6	0.0
3837	PUNP7	0.0
3838	RBFK	0.0
3839	RNDR1	0.0
3840	RNDR2	8.744697541983848
3841	RNDR3	0.0
3842	RNDR4	0.0
3843	RPE	0.0
3844	RPI	666.6666666666666
3845	SPMS	0.0
3846	SPODM	0.0
3847	TALA	-3.659885368180693e-14
3848	THRS	0.0
3849	TKT1	333.3333333333333
3850	TKT2	333.3333333333333
3851	TMDK1	0.0
3852	TMDPK	0.0
3853	TPI	333.33333333333337
3854	UAG4E	0.0
3855	UAGDP	0.0
3856	UDPG4E	0.0
3857	UMPK	-877.5417901485655
3858	UPP3S	0.0
3859	UPPDC1	0.0
3860	UREAt	0.0
3861	VALTA	0.0
3862	r0060	0.0
3863	r0082	52.59664784470542
3864	r0127	0.0
3865	r0220	0.0
3866	r0318	0.0
3867	r0345	0.0
3868	r0398	0.0
3869	r0422	52.59664784470544
3870	r0570	0.0
3871	r0671	0.0
3872	ACCOAC	0.0
3873	FPGS	0.0
3874	EX_pnto_R[e]	0.0
3875	GLYt2r	0.0
3876	ALAt2r	0.0
3877	EX_thr_L[e]	-79.2623509190269
3878	EX_gln_L[e]	-1000.0
3879	NTD2	0.0
3880	NTD4	0.0
3881	NTD5	0.0
3882	NTD6	0.0
3883	NTD7	0.0
3884	NTD8	0.0
3885	NTD9	0.0
3886	NTD10	0.0
3887	NTD11	0.0
3888	NADS2	0.0
3889	ADPRDP	0.0
3890	EX_ind3ac[e]	0.0
3891	ALCD1	0.0
3892	RBK	0.0
3893	ADNK1	-1.1889017667883922e-13
3894	GCALDD	0.0
3895	r0339	0.0
3896	ABUTD	0.0
3897	ACYP	0.0
3898	AGDC	0.0
3899	AICART	0.0
3900	ALDD2x	0.0
3901	AMANK	0.0
3902	ARGSL	0.0
3903	CITL	0.0
3904	CYTK1	9.451449822767183
3905	CYTK2	118.96924090107885
3906	DRBK	0.0
3907	EX_galt[e]	0.0
3908	EX_glcr[e]	0.0
3909	EX_glcur[e]	118.87040907090126
3910	EX_glyc[e]	0.0
3911	EX_malttr[e]	-1000.0
3912	EX_rib_D[e]	0.0
3913	EX_thm[e]	0.0
3914	EX_ura[e]	1000.0
3915	EX_xyl_D[e]	-118.8704090709013
3916	FACOAL161	0.0
3917	G6PDA	0.0
3918	GALK	0.0
3919	GALT	0.0
3920	GLUPRT	0.0
3921	GLXO1	0.0
3922	GLYK	0.0
3923	GLYOX	0.0
3924	GND	0.0
3925	HEX7	0.0
3926	HXPRT	0.0
3927	IMACTD	0.0
3928	IMPC	0.0
3929	LCADi	0.0
3930	LDH_D	0.0
3931	LDH_L	-1.1808868275090037e-13
3932	LGTHL	0.0
3933	MALT	0.0
3934	MDH	85.37441648749683
3935	MI1PP	0.0
3936	MI3PP	0.0
3937	MI4PP	0.0
3938	NT5C	0.0
3939	NTD3	0.0
3940	NTD5_a	-3.566705300365175e-13
3941	ORNDC	0.0
3942	PFK	0.0
3943	PHETA1	0.0
3944	PRFGS	0.0
3945	PYDAMK	0.0
3946	PYDXNK	0.0
3947	PYK	1000.0
3948	THRD_L	3.5534195459081874
3949	TMDS	0.0
3950	TYRTA	0.0
3951	XYLt	118.8704090709013
3952	r0392	0.0
3953	r0792	0.0
3954	r1667	0.0
3955	EX_ppa[e]	0.0
3956	EX_arab_L[e]	0.0
3957	UGLT	0.0
3958	EX_gam[e]	0.0
3959	EX_pyr[e]	1000.0
3960	PYRt2r	-1000.0
3961	EX_tre[e]	0.0
3962	ACGAM2E	0.0
3963	DCMPDA	0.0
3964	FTHFL	0.0
3965	EX_etoh[e]	0.0
3966	ETOHt	0.0
3967	EX_sucr[e]	0.0
3968	THMt3	0.0
3969	AACOAT	0.0
3970	FORTHFC	0.0
3971	MTRI	0.0
3972	MTHFD2	0.0
3973	AHC	-1.1889017667883917e-13
3974	ABUTt2r	0.0
3975	EX_taur[e]	0.0
3976	EX_2hyoxplac[e]	0.0
3977	PHPYRtm	0.0
3978	VANILPYRc	0.0
3979	VANILLACc	0.0
3980	VANILLACte	0.0
3981	EX_vanillac[e]	0.0
3982	2H3MVc	0.0
3983	2H3MVte	0.0
3984	EX_2h3mv[e]	0.0
3985	2HIVc	0.0
3986	2HIVte	0.0
3987	EX_2hiv[e]	0.0
3988	2M3OVCOAm	0.0
3989	2M3OVACm	0.0
3990	2M3OVACtm	0.0
3991	2M3HVACc	0.0
3992	2M3HVACte	0.0
3993	EX_2m3hvac[e]	0.0
3994	3HADICOAx	0.0
3995	3HADPACx	0.0
3996	3HADPACtxc	0.0
3997	3HADPACte	0.0
3998	EX_3hadpac[e]	0.0
3999	3OHSEBCOAx	0.0
4000	3OHSEBACx	0.0
4001	3OHSEBACtxc	0.0
4002	3OHSEBACte	0.0
4003	EX_3ohsebac[e]	0.0
4004	3OHSUBCOAx	0.0
4005	3OHSUBACx	0.0
4006	3OHSUBACtxc	0.0
4007	3OHSUBACte	0.0
4008	EX_3ohsubac[e]	0.0
4009	CAPROICc	0.0
4010	3AIBSYMPt	-1000.0
4011	PAIL_hs_SECt	0.0
4012	PAILPALM_HSSECt	0.0
4013	PAILR_HSSECt	0.0
4014	PCHLN225_HSABCt	0.0
4015	PCHOL2LINL_HSABCt	0.0
4016	PCHOL2OLE_HSABCt	0.0
4017	PCHOL2STE_HSABCt	0.0
4018	PCHOLAR_HSABCt	0.0
4019	PCHOLDOC_HSABCt	0.0
4020	PCHOLEIC_HSABCt	0.0
4021	PCHOLET_HSABCt	0.0
4022	PCHOLHEP_HSABCt	0.0
4023	PCHOLLINL_HSABCt	0.0
4024	PCHOLMYR_HsABCt	0.0
4025	PCHOLN15_HSABCt	0.0
4026	PCHOLN183_HSABCt	0.0
4027	PCHOLN1836_HSABCt	0.0
4028	PCHOLN19_HSABCt	0.0
4029	PCHOLN201_HSABCt	0.0
4030	PCHOLN203_HSABCt	0.0
4031	PCHOLN204_HSABCt	0.0
4032	PCHOLN205_HSABCt	0.0
4033	PCHOLN224_HSABCt	0.0
4034	PCHOLN225_HSABCt	0.0
4035	PCHOLN2254_HSABCt	0.0
4036	PCHOLN264_HSABCt	0.0
4037	PCHOLOLE_HSABCt	0.0
4038	PCHOLPALME-HSABCt	0.0
4039	PCHOLSTE_HSABCt	0.0
4040	PE12_HSABCt	0.0
4041	Pe13_HSABCt	0.0
4042	PE14_HSABCt	0.0
4043	PE15_HSABCt	0.0
4044	PE161_HSABCt	0.0
4045	PE17_HSABCt	0.0
4046	PE203_HSABCt	0.0
4047	PE226_HSABCt	0.0
4048	PE2LINL_HSABCt	0.0
4049	PEAR_HSABCt	0.0
4050	PEDH203_HSABCt	0.0
4051	PELINL_HSABCt	0.0
4052	PELPALM_HSABCt	0.0
4053	PEOLE_HSABCt	0.0
4054	PEPALM_HSASBCt	0.0
4055	APRGSTRNt1e	0.0
4056	SPHMYLN180241_hs_ATPt	0.0
4057	SPHMYLN18114_hs_ATPt	0.0
4058	SPHMYLN18115_hs_ATPt	0.0
4059	SPHMYLN18116_hs_ATPt	0.0
4060	SPHMYLN181161_hs_ATPt	0.0
4061	SPHMYLN18117_hs_ATPt	0.0
4062	SPHMYLN18118_hs_ATPt	0.0
4063	SPHMYLN181181_hs_ATPt	0.0
4064	SPHMYLN18120_hs_ATPt	0.0
4065	SPHMYLN181201_hs_ATPt	0.0
4066	SPHMYLN18121_hs_ATPt	0.0
4067	SPHMYLN18122_hs_ATPt	0.0
4068	SPHMYLN181221_hs_ATPt	0.0
4069	SPHMYLN18123_hs_ATPt	0.0
4070	SPHMYLN1824_hs_ATPt	0.0
4071	SPHMYLN1825_hs_ATPt	0.0
4072	THEXDDm	0.0
4073	THEXDDtm	0.0
4074	THEXDDte	0.0
4075	EX_thexdd[e]	0.0
4076	HEXDTRm	0.0
4077	HEXDTRtm	0.0
4078	HEXDTRte	0.0
4079	EX_hexdtr[e]	0.0
4080	EIC21114TRc	0.0
4081	EIC21114TRte	0.0
4082	EX_eic21114tr[e]	0.0
4083	5EIPENCm	0.0
4084	5EIPENCtm	0.0
4085	5EIPENCte	0.0
4086	EX_5eipenc[e]	0.0
4087	11DOCRTSLte	0.0
4088	11DOCRTSTRNte	0.0
4089	CE1352te	0.0
4090	GLCRt1	0.0
4091	2HYOXPLCte	0.0
4092	2OBUTt	-37.04941212931316
4093	PPP9ABCte	0.0
4094	TYMte2	0.0
4095	SPHS1Pt2e	0.0
4096	PTRCARGte	0.0
4097	TYMte	0.0
4098	HDD2CRNte2	6.960020458657901e-16
4099	NACCYStm	0.0
4100	NACCYSte	0.0
4101	EX_CE1310[e]	0.0
4102	CE7081tr	0.0
4103	CE7081tm	0.0
4104	EX_CE7081[e]	0.0
4105	EGMEtr	0.0
4106	EGMEte	0.0
4107	EX_egme[e]	0.0
4108	ANDRSTANDRtr	0.0
4109	EX_11docrtsl[e]	0.0
4110	EX_11docrtstrn[e]	0.0
4111	EX_CE1352[e]	0.0
4112	CHSTEROLSte	0.0
4113	EX_chsterols[e]	0.0
4114	13_CIS_RETNte	0.0
4115	EX_13_cis_retn[e]	0.0
4116	C05769te2	0.0
4117	EX_C05769[e]	0.0
4118	PPBNGte	0.0
4119	EX_ppbng[e]	0.0
4120	EX_sphings[e]	0.0
4121	EX_hdd2crn[e]	-6.960020458657901e-16
4122	IM4ACte	0.0
4123	EX_im4ac[e]	0.0
4124	EX_ppp9[e]	0.0
4125	CE2049te	0.0
4126	EX_CE2049[e]	0.0
4127	CE2047te	0.0
4128	EX_CE2047[e]	0.0
4129	EX_coke[e]	0.0
4130	COKEte	0.0
4131	COKEtr	0.0
4132	DOPASULT4	0.0
4133	UDPG4DOPA	0.0
4134	UDPG3DOPA	0.0
4135	34DHPEAR	0.0
4136	DOPA4SFt	0.0
4137	EX_dopa4sf[e]	0.0
4138	DOPA4GLCURt	0.0
4139	EX_dopa4glcur[e]	0.0
4140	DOPA3GLCURt	0.0
4141	EX_dopa3glcur[e]	0.0
4142	GGTe_1	0.0
4143	DOPAOQNOX	0.0
4144	DOPACCL	0.0
4145	LACROX	0.0
4146	NADPQNOXR	0.0
4147	NADQNOXR	0.0
4148	DACGST	0.0
4149	ACER11r	0.0
4150	ACER12r	0.0
4151	ACER21g	0.0
4152	ACER22g	0.0
4153	ACER23g	0.0
4154	ACER31r	0.0
4155	BGAL1e	0.0
4156	BGAL1l	0.0
4157	BGAL2l	0.0
4158	BGAL3l	0.0
4159	DES21	0.0
4160	EX_gd3_hs[e]	0.0
4161	EX_gluside_hs[e]	-4.233734286323048
4162	GA1tl	0.0
4163	GALGLUSIDEtg2	0.0
4164	GBA2e	0.0
4165	GD3tg	0.0
4166	GLA2l	0.0
4167	GM1tl	0.0
4168	GM2tl	0.0
4169	HEXA1l	0.0
4170	HEXA2l	0.0
4171	HEXA3e	0.0
4172	HEXAHBl	0.0
4173	NEU11l	0.0
4174	NEU31e	0.0
4175	NEU32e	0.0
4176	NEU33e	0.0
4177	NEU34e	0.0
4178	NEU35e	0.0
4179	NEU36e	0.0
4180	NEU37e	0.0
4181	NEU38n	0.0
4182	NEU39e	0.0
4183	SMS1S2	0.0
4184	SMS21e	0.0
4185	SMSn	0.0
4186	SPHK11	0.0
4187	SPHK21n	0.0
4188	SPHK22n	0.0
4189	SPMD3n	0.0
4190	ST8SIA13e	0.0
4191	NH4tr	0.0
4192	TETTET6COAtm	0.0
4193	TETPENT6COAtm	0.0
4194	TETPENT3COAtm	0.0
4195	THCRMtl	0.0
4196	PCHOL_HStn	0.0
4197	CHOLPtn	0.0
4198	DAG_HStg	0.0
4199	PHCRMtg	0.0
4200	PHCRMter	0.0
4201	SPHGNtn	0.0
4202	SPHGNtg	0.0
4203	SPHINGStn	0.0
4204	SPHINGStg	0.0
4205	EX_cmpacna[e]	0.0
4206	EX_gd2_hs[e]	0.0
4207	EX_gd1a_hs[e]	0.0
4208	DHCRMtg	0.0
4209	DHCRMter	0.0
4210	PHSPHINGStg	0.0
4211	PHSPHINGStr	0.0
4212	34DHPEt	0.0
4213	EX_34dhpe[c]	0.0
4214	DM_sph1p[n]	0.0
4215	DM_sphs1p[n]	0.0
4216	DM_gm1_hs[n]	0.0
4217	DM_6hddopaqn[c]	0.0
4218	GALSIDEter	0.0
4219	Rtotalter	0.0
4220	Rtotaltg	0.0
4221	DM_phsph1p[c]	0.0
4222	GD1Atn	0.0
4223	ATPtg	0.0
4224	GD1Btl	0.0
4225	GD3tlc	0.0
4226	DM_pail35p_hs[n]	164.2766866174675
4227	CATr	0.0
4228	DM_pcreat[c]	0.0
4229	DM_15HPET[n]	0.0
4230	DM_15HPET[x]	0.0
4231	DM_15HPET[r]	0.0
4232	EX_CE5026[e]	0.0
4233	EX_5cysgly34dhphe[e]	0.0
4234	EX_galgluside_hs[e]	0.0
4235	EX_gm2_hs[e]	0.0
4236	EX_gm1b_hs[e]	0.0
4237	HMR_0002	0.0
4238	HMR_0003	0.0
4239	HMR_0155	0.0
4240	HMR_0156	0.0
4241	HMR_0164	0.0
4242	HMR_0165	0.0
4243	HMR_0166	0.0
4244	HMR_0168	0.0
4245	HMR_0170	0.0
4246	HMR_0171	0.0
4247	HMR_0172	0.0
4248	HMR_0176	0.0
4249	HMR_0177	0.0
4250	HMR_0178	0.0
4251	HMR_0180	0.0
4252	HMR_0183	0.0
4253	HMR_0184	0.0
4254	HMR_0185	0.0
4255	HMR_0188	0.0
4256	HMR_0189	0.0
4257	HMR_0192	0.0
4258	HMR_0193	0.0
4259	HMR_0197	0.0
4260	HMR_0200	0.0
4261	HMR_0201	0.0
4262	HMR_0204	0.0
4263	HMR_0206	0.0
4264	HMR_0207	0.0
4265	HMR_0209	0.0
4266	HMR_0210	0.0
4267	HMR_0214	0.0
4268	HMR_0230	0.0
4269	HMR_0233	0.0
4270	HMR_0234	0.0
4271	HMR_0238	0.0
4272	HMR_0240	0.0
4273	HMR_0241	0.0
4274	HMR_0242	0.0
4275	HMR_0243	0.0
4276	HMR_0244	0.0
4277	HMR_0245	0.0
4278	HMR_0246	0.0
4279	HMR_0247	0.0
4280	HMR_0255	0.0
4281	HMR_0256	0.0
4282	HMR_0259	0.0
4283	HMR_0260	0.0
4284	HMR_0261	0.0
4285	HMR_0267	0.0
4286	HMR_0268	0.0
4287	HMR_0271	0.0
4288	HMR_0272	0.0
4289	HMR_0276	0.0
4290	HMR_0279	0.0
4291	HMR_0280	0.0
4292	HMR_0289	0.0
4293	HMR_0290	0.0
4294	HMR_0293	0.0
4295	HMR_0297	0.0
4296	HMR_0298	0.0
4297	HMR_0301	0.0
4298	HMR_0302	0.0
4299	HMR_0305	0.0
4300	HMR_0306	0.0
4301	HMR_0308	0.0
4302	HMR_0309	0.0
4303	HMR_0310	0.0
4304	HMR_0319	0.0
4305	HMR_0323	0.0
4306	HMR_0324	0.0
4307	HMR_0327	0.0
4308	HMR_0328	0.0
4309	HMR_0329	0.0
4310	HMR_0342	0.0
4311	HMR_0345	0.0
4312	HMR_0346	0.0
4313	HMR_0350	0.0
4314	HMR_0354	0.0
4315	HMR_0358	0.0
4316	HMR_0362	0.0
4317	HMR_0366	0.0
4318	HMR_0370	0.0
4319	HMR_0374	0.0
4320	HMR_0378	0.0
4321	HMR_0380	0.0
4322	HMR_0381	0.0
4323	HMR_0382	0.0
4324	HMR_0385	0.0
4325	HMR_0386	0.0
4326	HMR_0388	0.0
4327	HMR_0389	0.0
4328	HMR_0390	0.0
4329	HMR_0393	0.0
4330	HMR_0394	0.0
4331	HMR_0395	0.0
4332	HMR_0398	0.0
4333	HMR_0402	0.0
4334	HMR_0406	0.0
4335	HMR_0410	-2.3778035335767825e-13
4336	HMR_0414	0.0
4337	HMR_0418	0.0
4338	HMR_0422	0.0
4339	HMR_0426	0.0
4340	HMR_0428	0.0
4341	HMR_0429	0.0
4342	HMR_0430	0.0
4343	HMR_0433	0.0
4344	HMR_0434	0.0
4345	HMR_0437	0.0
4346	HMR_0438	0.0
4347	HMR_0467	0.0
4348	HMR_0478	0.0
4349	HMR_0482	0.0
4350	HMR_0582	0.0
4351	HMR_0586	0.0
4352	HMR_0587	0.0
4353	HMR_0593	0.0
4354	HMR_0597	0.0
4355	HMR_0598	0.0
4356	HMR_0601	0.0
4357	HMR_0614	0.0
4358	HMR_0625	0.0
4359	HMR_0629	0.0
4360	HMR_0634	0.0
4361	HMR_0641	0.0
4362	HMR_0642	0.0
4363	HMR_0653	0.0
4364	HMR_0654	0.0
4365	HMR_0657	0.0
4366	HMR_0672	0.0
4367	HMR_0678	0.0
4368	HMR_0750	0.0
4369	HMR_0753	0.0
4370	HMR_0758	0.0
4371	HMR_0761	0.0
4372	HMR_0765	0.0
4373	HMR_0767	0.0
4374	HMR_0770	-4.233734286323048
4375	HMR_0775	0.0
4376	HMR_0783	0.0
4377	HMR_0793	0.0
4378	HMR_0795	0.0
4379	HMR_0803	0.0
4380	HMR_0805	0.0
4381	HMR_0806	0.0
4382	HMR_0807	0.0
4383	HMR_0808	0.0
4384	HMR_0809	0.0
4385	HMR_0810	0.0
4386	HMR_0811	0.0
4387	HMR_0812	0.0
4388	HMR_0814	0.0
4389	HMR_0815	0.0
4390	HMR_0816	0.0
4391	HMR_0817	0.0
4392	HMR_0819	0.0
4393	HMR_0820	0.0
4394	HMR_0821	0.0
4395	HMR_0822	0.0
4396	HMR_0823	0.0
4397	HMR_0824	0.0
4398	HMR_0825	0.0
4399	HMR_0827	0.0
4400	HMR_0828	0.0
4401	HMR_0829	0.0
4402	HMR_0830	0.0
4403	HMR_0831	0.0
4404	HMR_0835	0.0
4405	HMR_0836	0.0
4406	HMR_0837	0.0
4407	HMR_0839	0.0
4408	HMR_0841	0.0
4409	HMR_0842	0.0
4410	HMR_0843	0.0
4411	HMR_0844	0.0
4412	HMR_0846	0.0
4413	HMR_0847	0.0
4414	HMR_0848	0.0
4415	HMR_0849	0.0
4416	HMR_0851	0.0
4417	HMR_0852	0.0
4418	HMR_0853	0.0
4419	HMR_0854	0.0
4420	HMR_0855	0.0
4421	HMR_0859	0.0
4422	HMR_0875	0.0
4423	HMR_0876	0.0
4424	HMR_0877	0.0
4425	HMR_0878	0.0
4426	HMR_0889	0.0
4427	HMR_0890	0.0
4428	HMR_0906	0.0
4429	HMR_0907	0.0
4430	HMR_0908	0.0
4431	HMR_0909	0.0
4432	HMR_0910	0.0
4433	HMR_0911	0.0
4434	HMR_0912	0.0
4435	HMR_0913	0.0
4436	HMR_0942	0.0
4437	HMR_0946	0.0
4438	HMR_0950	0.0
4439	HMR_0954	0.0
4440	HMR_0960	0.0
4441	HMR_0962	0.0
4442	HMR_0963	0.0
4443	HMR_0979	0.0
4444	HMR_0981	0.0
4445	HMR_0984	0.0
4446	HMR_0985	0.0
4447	HMR_0986	0.0
4448	HMR_0987	0.0
4449	HMR_1030	0.0
4450	HMR_1033	0.0
4451	HMR_1037	0.0
4452	HMR_1039	0.0
4453	HMR_1077	0.0
4454	HMR_1081	40.830725428969245
4455	HMR_1084	0.0
4456	HMR_1085	40.830725428969245
4457	HMR_1095	-219.03558215662335
4458	HMR_1102	1000.0
4459	HMR_1104	0.0
4460	HMR_1126	0.0
4461	HMR_1127	0.0
4462	HMR_1129	0.0
4463	HMR_1135	0.0
4464	HMR_1242	0.0
4465	HMR_1243	0.0
4466	HMR_1280	0.0
4467	HMR_1283	0.0
4468	HMR_1284	0.0
4469	HMR_1305	0.0
4470	HMR_1307	0.0
4471	HMR_1312	0.0
4472	HMR_1321	0.0
4473	HMR_1325	0.0
4474	HMR_1329	0.0
4475	HMR_1331	0.0
4476	HMR_1388	0.0
4477	HMR_1390	0.0
4478	HMR_1392	0.0
4479	HMR_1465	0.0
4480	HMR_1470	0.0
4481	HMR_1473	0.0
4482	HMR_1477	0.0
4483	HMR_1478	0.0
4484	HMR_1479	0.0
4485	HMR_1490	0.0
4486	HMR_1493	0.0
4487	HMR_1494	0.0
4488	HMR_1495	0.0
4489	HMR_1496	0.0
4490	HMR_1502	0.0
4491	HMR_1503	0.0
4492	HMR_1504	0.0
4493	HMR_1505	0.0
4494	HMR_1509	0.0
4495	HMR_1512	0.0
4496	HMR_1516	0.0
4497	HMR_1526	0.0
4498	HMR_1532	0.0
4499	HMR_1536	0.0
4500	HMR_1538	0.0
4501	HMR_1539	0.0
4502	HMR_1540	0.0
4503	HMR_1543	0.0
4504	HMR_1544	0.0
4505	HMR_1545	0.0
4506	HMR_1546	0.0
4507	HMR_1547	0.0
4508	HMR_1548	0.0
4509	HMR_1549	0.0
4510	HMR_1550	0.0
4511	HMR_1551	0.0
4512	HMR_1552	0.0
4513	HMR_1557	0.0
4514	HMR_1558	0.0
4515	HMR_1565	0.0
4516	HMR_1665	0.0
4517	HMR_1666	0.0
4518	HMR_1681	0.0
4519	HMR_1685	0.0
4520	HMR_1706	0.0
4521	HMR_1735	0.0
4522	HMR_1737	0.0
4523	HMR_1762	0.0
4524	HMR_1764	0.0
4525	HMR_1765	0.0
4526	HMR_1781	0.0
4527	HMR_1783	0.0
4528	HMR_1785	0.0
4529	HMR_1786	0.0
4530	HMR_1807	-35.86135080320897
4531	HMR_1838	0.0
4532	HMR_1847	0.0
4533	HMR_1927	0.0
4534	HMR_1928	0.0
4535	HMR_1929	0.0
4536	HMR_1940	0.0
4537	HMR_1941	0.0
4538	HMR_1944	0.0
4539	HMR_1948	0.0
4540	HMR_1949	0.0
4541	HMR_1958	0.0
4542	HMR_1967	0.0
4543	HMR_1968	0.0
4544	HMR_1970	0.0
4545	HMR_1971	0.0
4546	HMR_1976	0.0
4547	HMR_1979	0.0
4548	HMR_1980	0.0
4549	HMR_1981	0.0
4550	HMR_1982	0.0
4551	HMR_1983	0.0
4552	HMR_1988	0.0
4553	HMR_1989	0.0
4554	HMR_1990	0.0
4555	HMR_1991	0.0
4556	HMR_1992	0.0
4557	HMR_1993	0.0
4558	HMR_1996	0.0
4559	HMR_2007	0.0
4560	HMR_2010	0.0
4561	HMR_2011	0.0
4562	HMR_2016	0.0
4563	HMR_2018	0.0
4564	HMR_2029	0.0
4565	HMR_2041	0.0
4566	HMR_2087	0.0
4567	HMR_2088	0.0
4568	HMR_2089	0.0
4569	HMR_2090	0.0
4570	HMR_2114	0.0
4571	HMR_2127	0.0
4572	HMR_2190	0.0
4573	HMR_2193	0.0
4574	HMR_2210	0.0
4575	HMR_2211	0.0
4576	HMR_2215	0.0
4577	HMR_2217	0.0
4578	HMR_2218	0.0
4579	HMR_2219	0.0
4580	HMR_2259	0.0
4581	HMR_2260	0.0
4582	HMR_2261	0.0
4583	HMR_2262	0.0
4584	HMR_2263	0.0
4585	HMR_2264	0.0
4586	HMR_2265	0.0
4587	HMR_2266	0.0
4588	HMR_2267	0.0
4589	HMR_2268	0.0
4590	HMR_2269	0.0
4591	HMR_2270	0.0
4592	HMR_2281	0.0
4593	HMR_2282	0.0
4594	HMR_2284	0.0
4595	HMR_2286	0.0
4596	HMR_2287	4.781513440427847
4597	HMR_2288	0.0
4598	HMR_2289	0.0
4599	HMR_2292	0.0
4600	HMR_2293	0.0
4601	HMR_2294	0.0
4602	HMR_2295	0.0
4603	HMR_2296	0.0
4604	HMR_2332	0.0
4605	HMR_2334	0.0
4606	HMR_2336	0.0
4607	HMR_2338	0.0
4608	HMR_2342	0.0
4609	HMR_2343	0.0
4610	HMR_2344	0.0
4611	HMR_2345	0.0
4612	HMR_2347	0.0
4613	HMR_2348	0.0
4614	HMR_2349	0.0
4615	HMR_2350	0.0
4616	HMR_2353	0.0
4617	HMR_2354	0.0
4618	HMR_2355	0.0
4619	HMR_2356	0.0
4620	HMR_2359	0.0
4621	HMR_2361	0.0
4622	HMR_2362	0.0
4623	HMR_2363	0.0
4624	HMR_2364	0.0
4625	HMR_2365	0.0
4626	HMR_2368	0.0
4627	HMR_2374	0.0
4628	HMR_2376	0.0
4629	HMR_2380	0.0
4630	HMR_2391	2.377803533576783e-13
4631	HMR_2393	2.377803533576783e-13
4632	HMR_2395	0.0
4633	HMR_2433	0.0
4634	HMR_2434	0.0
4635	HMR_2435	0.0
4636	HMR_2436	0.0
4637	HMR_2440	0.0
4638	HMR_2457	0.0
4639	HMR_2472	0.0
4640	HMR_2484	0.0
4641	HMR_2495	2.377803533576783e-13
4642	HMR_2530	0.0
4643	HMR_2533	0.0
4644	HMR_2535	0.0
4645	HMR_2537	0.0
4646	HMR_2540	0.0
4647	HMR_2541	0.0
4648	HMR_2542	0.0
4649	HMR_2543	0.0
4650	HMR_2569	0.0
4651	HMR_2571	0.0
4652	HMR_2581	0.0
4653	HMR_2602	0.0
4654	HMR_2603	0.0
4655	HMR_2604	0.0
4656	HMR_2608	0.0
4657	HMR_2609	0.0
4658	HMR_2610	0.0
4659	HMR_2611	0.0
4660	HMR_2612	0.0
4661	HMR_2613	0.0
4662	HMR_2620	0.0
4663	HMR_2621	0.0
4664	HMR_2622	0.0
4665	HMR_2624	0.0
4666	HMR_2633	4.7815134404278465
4667	HMR_2634	-4.7815134404278465
4668	HMR_2635	0.0
4669	HMR_2644	0.0
4670	HMR_2648	0.0
4671	HMR_2649	0.0
4672	HMR_2650	0.0
4673	HMR_2651	0.0
4674	HMR_2652	0.0
4675	HMR_2653	0.0
4676	HMR_2655	0.0
4677	HMR_2657	0.0
4678	HMR_2659	0.0
4679	HMR_2660	0.0
4680	HMR_2661	0.0
4681	HMR_2662	0.0
4682	HMR_2666	0.0
4683	HMR_2667	0.0
4684	HMR_2668	0.0
4685	HMR_2669	0.0
4686	HMR_2670	0.0
4687	HMR_2671	0.0
4688	HMR_2673	0.0
4689	HMR_2675	0.0
4690	HMR_2676	0.0
4691	HMR_2677	0.0
4692	HMR_2679	0.0
4693	HMR_2681	0.0
4694	HMR_2682	0.0
4695	HMR_2683	0.0
4696	HMR_2684	0.0
4697	HMR_2685	0.0
4698	HMR_2686	0.0
4699	HMR_2687	0.0
4700	HMR_2688	0.0
4701	HMR_2689	0.0
4702	HMR_2690	0.0
4703	HMR_2691	0.0
4704	HMR_2692	0.0
