	Reacciones	FlujosC1
3810	PCHOLN261_HSte	0.0
3811	PCHOLN281_HSte	0.0
3812	PCHOLN28_HSte	0.0
3813	EX_sphmyln_hs[e]	0.0
3814	XOLEST183tl	0.0
3815	XOLEST182tl	0.0
3816	XOLEST205tl	0.0
3817	TMNDNCtl	0.0
3818	XOLEST226tl	0.0
3819	CRVNCtl	0.0
3820	TTDCEAc	0.0
3821	LHCYSTIN	20.95173475149812
3822	LHCYSTINt	-20.95173475149812
3823	EX_Lhcystin[e]	-20.95173475149812
3824	PA_HStm	0.0
3825	2MOPtm	0.0
3826	MMALtm	0.0
3827	PGPP_hsc	0.0
3828	CE2512te	0.0
3829	r2514m	0.0
3830	ARGtD	0.0
3831	UGT1A10c	0.0
3832	UNK3r	0.0
3833	EX_f1a[e]	0.0
3834	DDCAte	0.0
3835	EX_acgal[e]	0.0
3836	EX_acnam[e]	0.0
3837	EX_pa_hs[e]	0.0
3838	F1Ate2	0.0
3839	ACGLUtm	0.0
3840	C02592tx	0.0
3841	PROSTGE2t2r	0.0
3842	ESTR2r	0.0
3843	sink_25hvitd2[c]	0.0
3844	sink_HC02191[c]	0.0
3845	sink_HC02194[c]	0.0
3846	sink_HC02197[c]	0.0
3847	sink_HC02198[c]	0.0
3848	sink_chol[c]	-47.086223808405386
3849	sink_coa[c]	-273.95954876910344
3850	sink_doco13ecoa[c]	0.0
3851	sink_nadp[c]	0.0
3852	sink_pydam[c]	0.0
3853	sink_pydx[c]	0.0
3854	sink_pydxn[c]	0.0
3855	sink_tag_hs[c]	0.0
3856	sink_tdechola[c]	0.0
3857	sink_thmpp[c]	0.0
3858	sink_tmndnc[c]	0.0
3859	sink_vitd3[c]	0.0
3860	sink_dhcholestanate[c]	0.0
3861	sink_thcholstoic[c]	0.0
3862	XOL7AONEt	0.0
3863	EX_xol7aone[e]	0.0
3864	sink_dchac[c]	0.0
3865	EX_2obut[e]	0.0
3866	ACACT1r	0.0
3867	ACACt2	0.0
3868	ACCOAL	0.0
3869	ACONT	0.0
3870	ACS	0.0
3871	ADK1	-9.89039085112871
3872	ADNCNT3tc	14.63581774315159
3873	ADPT	0.0
3874	ADSS	0.0
3875	ALAR	861.5367188289115
3876	AMPTASECG	0.0
3877	ARGN	0.0
3878	ASP1DC	0.0
3879	ASPTA	-96.55981166809242
3880	BPNT	0.0
3881	BUTt2r	0.0
3882	CBPS	0.0
3883	CPPPGO	0.0
3884	CTPS1	0.0
3885	CTPS2	0.0
3886	CYSTGL	0.0
3887	DGK1	0.0
3888	DHFR	0.0
3889	DHORTS	0.0
3890	DHPR	0.0
3891	DMATT	0.0
3892	DM_atp_c_	0.0
3893	DPCOAK	0.0
3894	DTMPK	0.0
3895	DURIPP	923.4827640274
3896	ENO	1000.0
3897	EX_akg[e]	-1000.0
3898	EX_asn_L[e]	-1000.0
3899	EX_but[e]	1.463954147272277e-13
3900	EX_cytd[e]	-934.1725028557818
3901	EX_glyb[e]	0.0
3902	EX_ile_L[e]	147.58572384337958
3903	EX_leu_L[e]	-51.01149064839977
3904	EX_o2[e]	0.0
3905	EX_ser_L[e]	-160.88689714829405
3906	EX_so4[e]	-143.53501811099053
3907	EX_urea[e]	-999.9999999999998
3908	EX_val_L[e]	293.8835856520611
3909	FBA	0.0
3910	FBA2	0.0
3911	FBP	0.0
3912	FCLTc	0.0
3913	FERO	0.0
3914	FMNAT	0.0
3915	FPGS7	0.0
3916	FTHFCL	0.0
3917	FUM	0.0
3918	G3PD1	0.0
3919	G5SADs	0.0
3920	G6PDH2r	916.7440784178864
3921	GALU	0.0
3922	GAPD	1000.0
3923	GF6PTA	0.0
3924	GHMT2r	105.27018726951982
3925	GK1	9.89039085112871
3926	GLNS	0.0
3927	GMAND	4.4530619311541855e-14
3928	GMPS2	0.0
3929	GRTT	0.0
3930	GTPCI	0.0
3931	GUAPRT	0.0
3932	H2CO3D	1000.0
3933	H2Ot	1000.0
3934	HEX1	0.0
3935	HMBS	0.0
3936	ILETA	-225.92675478977327
3937	IMPD	0.0
3938	LEUTA	1000.0
3939	L_LACt2r	0.0
3940	MAN1PT2	4.453061931154186e-14
3941	MAN6PI	-4.453061931154185e-14
3942	MTHFC	0.0
3943	MTHFD	0.0
3944	NADK	5.923242180479261e-13
3945	NAt3_1	0.0
3946	NDPK1	9.89039085112871
3947	NDPK2	-1000.0
3948	NDPK3	0.0
3949	NDPK4	0.0
3950	NDPK5	0.0
3951	NDPK6	-1000.0
3952	NDPK7	0.0
3953	NDPK8	0.0
3954	NDPK9	-770.4482920822003
3955	NNATr	0.0
3956	NNDPR	0.0
3957	NTD1	0.0
3958	OMPDC	0.0
3959	PGI	-1000.0
3960	PGK	-578.0619848385431
3961	PGL	0.0
3962	PGM	-1000.0
3963	PGMT	-421.9380151614568
3964	PMANM	-4.4530619311541855e-14
3965	PNP	0.0
3966	PNTK	0.0
3967	PPA	0.0
3968	PPBNGS	0.0
3969	PPCDC	0.0
3970	PPM	1000.0
3971	PPNCL3	0.0
3972	PROt2r	0.0
3973	PRPPS	0.0
3974	PSERT	2.4671945338022916e-14
3975	PSP_L	2.4671945338022907e-14
3976	PTPAT	0.0
3977	PUNP1	14.635817743151701
3978	PUNP2	-2.2280553278537367e-13
3979	PUNP3	0.0
3980	PUNP4	0.0
3981	PUNP5	0.0
3982	PUNP6	0.0
3983	PUNP7	0.0
3984	RBFK	0.0
3985	RNDR1	-2.2280553278537372e-13
3986	RNDR2	0.0
3987	RNDR3	923.4827640274001
3988	RNDR4	985.3641822568478
3989	RPE	0.0
3990	RPI	361.085307194038
3991	SPMS	0.0
3992	SPODM	0.0
3993	TALA	796.6966635283442
3994	THRS	0.0
3995	TKT1	638.914692805962
3996	TKT2	638.9146928059622
3997	TMDK1	0.0
3998	TMDPK	0.0
3999	TPI	-157.78197072238217
4000	UAG4E	0.0
4001	UAGDP	0.0
4002	UDPG4E	0.0
4003	UMPK	-179.7020146371439
4004	UPP3S	0.0
4005	UPPDC1	0.0
4006	UREAt	999.9999999999998
4007	VALTA	-390.44339732015345
4008	r0060	0.0
4009	r0082	0.0
4010	r0127	0.0
4011	r0220	0.0
4012	r0318	0.0
4013	r0345	2.2280553278537367e-13
4014	r0398	0.0
4015	r0422	0.0
4016	r0570	923.4827640274001
4017	r0671	0.0
4018	ACCOAC	0.0
4019	FPGS	0.0
4020	EX_pnto_R[e]	0.0
4021	EX_gly[e]	830.5607694915658
4022	GLYt2r	0.0
4023	ALAt2r	0.0
4024	EX_thr_L[e]	-85.62799554889487
4025	EX_gln_L[e]	-47.36869295487213
4026	NTD2	0.0
4027	NTD4	0.0
4028	NTD5	0.0
4029	NTD6	-2.2280553278537367e-13
4030	NTD7	0.0
4031	NTD8	0.0
4032	NTD9	0.0
4033	NTD10	0.0
4034	NTD11	0.0
4035	NADS2	0.0
4036	ADPRDP	0.0
4037	EX_ind3ac[e]	0.0
4038	ALCD1	-1000.0
4039	RBK	0.0
4040	ADNK1	0.0
4041	GCALDD	0.0
4042	r0339	0.0
4043	ABUTD	0.0
4044	ACYP	0.0
4045	AGDC	0.0
4046	AICART	0.0
4047	ALDD2x	0.0
4048	AMANK	0.0
4049	ARGSL	0.0
4050	CITL	0.0
4051	CYTK1	934.1725028557818
4052	CYTK2	0.0
4053	DRBK	0.0
4054	EX_galt[e]	1000.0
4055	EX_glcr[e]	0.0
4056	EX_glcur[e]	0.0
4057	EX_glyc[e]	0.0
4058	EX_malttr[e]	-224.2208564245049
4059	EX_rib_D[e]	0.0
4060	EX_thm[e]	0.0
4061	EX_ura[e]	1000.0
4062	EX_xyl_D[e]	-1000.0
4063	FACOAL161	0.0
4064	G6PDA	0.0
4065	GALK	0.0
4066	GALT	0.0
4067	GLUPRT	0.0
4068	GLXO1	0.0
4069	GLYK	0.0
4070	GLYOX	0.0
4071	GND	0.0
4072	HEX7	0.0
4073	HXPRT	0.0
4074	IMACTD	0.0
4075	IMPC	0.0
4076	LCADi	0.0
4077	LDH_D	-359.631466500412
4078	LDH_L	999.9999999999997
4079	LGTHL	0.0
4080	MALT	0.0
4081	MDH	96.55981166809242
4082	MI1PP	6.384651623724725
4083	MI3PP	0.0
4084	MI4PP	0.0
4085	NT5C	0.0
4086	NTD3	0.0
4087	NTD5_a	0.0
4088	ORNDC	0.0
4089	PFK	0.0
4090	PHETA1	0.0
4091	PRFGS	0.0
4092	PYDAMK	0.0
4093	PYDXNK	0.0
4094	PYK	1000.0
4095	THRD_L	0.0
4096	TMDS	0.0
4097	TYRTA	0.0
4098	XYLt	1000.0
4099	r0392	0.0
4100	r0792	-105.27018726951981
4101	r1667	0.0
4102	EX_ppa[e]	-1000.0000000000001
4103	EX_arab_L[e]	1.768931555928505e-13
4104	UGLT	0.0
4105	EX_gam[e]	0.0
4106	EX_pyr[e]	580.0894369707106
4107	PYRt2r	0.0
4108	EX_tre[e]	0.0
4109	ACGAM2E	0.0
4110	DCMPDA	0.0
4111	FTHFL	0.0
4112	EX_etoh[e]	0.0
4113	ETOHt	0.0
4114	THMt3	0.0
4115	AACOAT	0.0
4116	FORTHFC	0.0
4117	MTRI	0.0
4118	MTHFD2	0.0
4119	AHC	0.0
4120	EX_4abut[e]	820.1842667497938
4121	ABUTt2r	-1000.0
4122	EX_2hyoxplac[e]	0.0
4123	PHPYRtm	0.0
4124	VANILPYRc	0.0
4125	VANILLACc	0.0
4126	VANILLACte	0.0
4127	EX_vanillac[e]	0.0
4128	2H3MVc	-225.92675478977327
4129	2H3MVte	-225.92675478977327
4130	EX_2h3mv[e]	-225.92675478977327
4131	2HIVc	-390.44339732015345
4132	2HIVte	-390.44339732015345
4133	EX_2hiv[e]	-390.44339732015345
4134	2M3OVCOAm	0.0
4135	2M3OVACm	0.0
4136	2M3OVACtm	0.0
4137	2M3HVACc	0.0
4138	2M3HVACte	0.0
4139	EX_2m3hvac[e]	0.0
4140	3HADICOAx	0.0
4141	3HADPACx	0.0
4142	3HADPACtxc	0.0
4143	3HADPACte	0.0
4144	EX_3hadpac[e]	0.0
4145	3OHSEBCOAx	0.0
4146	3OHSEBACx	0.0
4147	3OHSEBACtxc	0.0
4148	3OHSEBACte	0.0
4149	EX_3ohsebac[e]	0.0
4150	3OHSUBCOAx	0.0
4151	3OHSUBACx	0.0
4152	3OHSUBACtxc	0.0
4153	3OHSUBACte	0.0
4154	EX_3ohsubac[e]	0.0
4155	CAPROICc	0.0
4156	3AIBSYMPt	0.0
4157	PAILPALM_HSSECt	0.0
4158	PAILR_HSSECt	0.0
4159	PCHLN225_HSABCt	0.0
4160	PCHOL2LINL_HSABCt	0.0
4161	PCHOL2OLE_HSABCt	0.0
4162	PCHOL2STE_HSABCt	0.0
4163	PCHOLAR_HSABCt	0.0
4164	PCHOLDOC_HSABCt	0.0
4165	PCHOLEIC_HSABCt	0.0
4166	PCHOLET_HSABCt	0.0
4167	PCHOLHEP_HSABCt	0.0
4168	PCHOLLINL_HSABCt	0.0
4169	PCHOLMYR_HsABCt	0.0
4170	PCHOLN15_HSABCt	0.0
4171	PCHOLN183_HSABCt	0.0
4172	PCHOLN1836_HSABCt	0.0
4173	PCHOLN19_HSABCt	0.0
4174	PCHOLN201_HSABCt	0.0
4175	PCHOLN203_HSABCt	0.0
4176	PCHOLN204_HSABCt	0.0
4177	PCHOLN205_HSABCt	0.0
4178	PCHOLN224_HSABCt	0.0
4179	PCHOLN225_HSABCt	0.0
4180	PCHOLN2254_HSABCt	0.0
4181	PCHOLN264_HSABCt	0.0
4182	PCHOLOLE_HSABCt	0.0
4183	PCHOLPALME-HSABCt	0.0
4184	PCHOLSTE_HSABCt	0.0
4185	PE12_HSABCt	0.0
4186	Pe13_HSABCt	0.0
4187	PE14_HSABCt	0.0
4188	PE15_HSABCt	0.0
4189	PE161_HSABCt	0.0
4190	PE17_HSABCt	0.0
4191	PE203_HSABCt	0.0
4192	PE226_HSABCt	0.0
4193	PE2LINL_HSABCt	0.0
4194	PEAR_HSABCt	0.0
4195	PEDH203_HSABCt	0.0
4196	PELINL_HSABCt	0.0
4197	PELPALM_HSABCt	0.0
4198	PEOLE_HSABCt	0.0
4199	PEPALM_HSASBCt	0.0
4200	APRGSTRNt1e	0.0
4201	SPHMYLN180241_hs_ATPt	0.0
4202	SPHMYLN18114_hs_ATPt	0.0
4203	SPHMYLN18115_hs_ATPt	0.0
4204	SPHMYLN18116_hs_ATPt	0.0
4205	SPHMYLN181161_hs_ATPt	0.0
4206	SPHMYLN18117_hs_ATPt	0.0
4207	SPHMYLN18118_hs_ATPt	0.0
4208	SPHMYLN181181_hs_ATPt	0.0
4209	SPHMYLN18120_hs_ATPt	0.0
4210	SPHMYLN181201_hs_ATPt	0.0
4211	SPHMYLN18121_hs_ATPt	0.0
4212	SPHMYLN18122_hs_ATPt	0.0
4213	SPHMYLN181221_hs_ATPt	0.0
4214	SPHMYLN18123_hs_ATPt	0.0
4215	SPHMYLN1824_hs_ATPt	0.0
4216	SPHMYLN1825_hs_ATPt	0.0
4217	EIC21114TRc	0.0
4218	EIC21114TRte	0.0
4219	EX_eic21114tr[e]	0.0
4220	T4HCINNMte	0.0
4221	11DOCRTSLte	0.0
4222	11DOCRTSTRNte	0.0
4223	MMAt2e	0.0
4224	C05769te	0.0
4225	GLCRt1	0.0
4226	2HYOXPLCte	0.0
4227	2OBUTt	0.0
4228	PPP9ABCte	0.0
4229	TYMte2	0.0
4230	MLTHFte3	0.0
4231	CE2705t	0.0
4232	SPHS1Pt2e	0.0
4233	MMAte	0.0
4234	PTRCARGte	0.0
4235	MLTHFte2	0.0
4236	TYMte	0.0
4237	HDD2CRNte2	273.95954876910395
4238	NACCYStm	0.0
4239	NACCYSte	0.0
4240	EX_CE1310[e]	0.0
4241	T4HCINNMtm	0.0
4242	EX_T4hcinnm[e]	0.0
4243	4HBZtm	0.0
4244	CE7081tr	0.0
4245	CE7081tm	0.0
4246	EX_CE7081[e]	0.0
4247	EGMEtr	0.0
4248	EGMEte	0.0
4249	EX_egme[e]	0.0
4250	ANDRSTANDRtr	0.0
4251	EX_11docrtsl[e]	0.0
4252	EX_11docrtstrn[e]	0.0
4253	FNA5MOXAMte	0.0
4254	EX_fna5moxam[e]	0.0
4255	C10164te	0.0
4256	EX_C10164[e]	0.0
4257	EX_C05769[e]	0.0
4258	PPBNGte	0.0
4259	EX_ppbng[e]	0.0
4260	EX_sphings[e]	0.0
4261	EX_hdd2crn[e]	-273.95954876910395
4262	IM4ACte	0.0
4263	EX_im4ac[e]	0.0
4264	EX_ppp9[e]	0.0
4265	AACTte	393.5350181109905
4266	EX_aact[e]	-393.5350181109905
4267	EX_CE2705[e]	0.0
4268	CE2049te	0.0
4269	EX_CE2049[e]	0.0
4270	CE2047te	0.0
4271	EX_CE2047[e]	0.0
4272	EX_coke[e]	0.0
4273	COKEte	0.0
4274	COKEtr	0.0
4275	DOPASULT4	0.0
4276	UDPG4DOPA	0.0
4277	UDPG3DOPA	0.0
4278	34DHPEAR	0.0
4279	DOPA4SFt	0.0
4280	EX_dopa4sf[e]	0.0
4281	DOPA4GLCURt	0.0
4282	EX_dopa4glcur[e]	0.0
4283	DOPA3GLCURt	0.0
4284	EX_dopa3glcur[e]	0.0
4285	GGTe_1	-993.4471330884367
4286	DOPAOQNOX	0.0
4287	DOPACCL	0.0
4288	LACROX	0.0
4289	NADPQNOXR	0.0
4290	NADQNOXR	0.0
4291	DACGST	0.0
4292	ACER11r	0.0
4293	ACER12r	0.0
4294	ACER21g	0.0
4295	ACER22g	0.0
4296	BGAL1e	123.09072598477998
4297	BGAL1l	0.0
4298	BGAL2l	0.0
4299	BGAL3l	0.0
4300	EX_gd3_hs[e]	-999.9999999999999
4301	EX_gluside_hs[e]	118.30230572775872
4302	GA1tl	0.0
4303	GALGLUSIDEtg2	0.0
4304	GBA2e	0.0
4305	GD3tg	999.9999999999999
4306	GLA2l	0.0
4307	GM1tl	0.0
4308	GM2tl	0.0
4309	HEXA1l	0.0
4310	HEXA2l	0.0
4311	HEXA3e	0.0
4312	HEXAHBl	0.0
4313	NEU11l	0.0
4314	NEU31e	0.0
4315	NEU32e	0.0
4316	NEU33e	0.0
4317	NEU34e	0.0
4318	NEU35e	0.0
4319	NEU36e	0.0
4320	NEU37e	0.0
4321	NEU38n	0.0
4322	NEU39e	0.0
4323	SMS1S2	0.0
4324	SMS21e	0.0
4325	SMSn	0.0
4326	SPHK21n	0.0
4327	SPHK22n	0.0
4328	SPMD3n	0.0
4329	ST8SIA13e	0.0
4330	NH4tr	0.0
4331	TETTET6COAtm	273.95954876910315
4332	TETPENT6COAtm	0.0
4333	TETPENT3COAtm	0.0
4334	THCRMtl	0.0
4335	PCHOL_HStn	0.0
4336	CHOLPtn	0.0
4337	DAG_HStg	0.0
4338	SPHGNtn	0.0
4339	SPHGNtg	0.0
4340	SPHINGStn	0.0
4341	SPHINGStg	0.0
4342	EX_cmpacna[e]	0.0
4343	EX_gd2_hs[e]	0.0
4344	EX_gd1a_hs[e]	0.0
4345	DHCRMtg	0.0
4346	DHCRMter	0.0
4347	34DHPEt	0.0
4348	EX_34dhpe[c]	0.0
4349	DM_sph1p[n]	0.0
4350	DM_sphs1p[n]	0.0
4351	DM_gm1_hs[n]	0.0
4352	DM_6hddopaqn[c]	0.0
4353	GALSIDEter	0.0
4354	Rtotalter	0.0
4355	Rtotaltg	0.0
4356	GD1Atn	0.0
4357	ATPtg	0.0
4358	GD1Btl	0.0
4359	GD3tlc	0.0
4360	DM_pail35p_hs[n]	0.0
4361	CATr	0.0
4362	DM_pcreat[c]	0.0
4363	DM_15HPET[n]	0.0
4364	DM_15HPET[x]	0.0
4365	DM_15HPET[r]	0.0
4366	EX_pail_hs[e]	0.0
4367	EX_CE5026[e]	993.4471330884367
4368	EX_5cysgly34dhphe[e]	-993.4471330884367
4369	EX_galgluside_hs[e]	-123.09072598478006
4370	EX_gm2_hs[e]	0.0
4371	EX_gm1b_hs[e]	0.0
4372	HMR_0002	0.0
4373	HMR_0003	0.0
4374	HMR_0155	820.184266749794
4375	HMR_0156	0.0
4376	HMR_0164	0.0
4377	HMR_0165	0.0
4378	HMR_0166	0.0
4379	HMR_0168	0.0
4380	HMR_0170	0.0
4381	HMR_0171	0.0
4382	HMR_0172	0.0
4383	HMR_0176	0.0
4384	HMR_0177	0.0
4385	HMR_0178	0.0
4386	HMR_0180	0.0
4387	HMR_0183	0.0
4388	HMR_0184	0.0
4389	HMR_0185	0.0
4390	HMR_0188	0.0
4391	HMR_0189	0.0
4392	HMR_0192	0.0
4393	HMR_0193	0.0
4394	HMR_0197	0.0
4395	HMR_0200	0.0
4396	HMR_0201	0.0
4397	HMR_0204	0.0
4398	HMR_0206	0.0
4399	HMR_0207	0.0
4400	HMR_0209	0.0
4401	HMR_0210	0.0
4402	HMR_0214	0.0
4403	HMR_0230	0.0
4404	HMR_0233	0.0
4405	HMR_0234	0.0
4406	HMR_0238	0.0
4407	HMR_0240	0.0
4408	HMR_0241	0.0
4409	HMR_0242	0.0
4410	HMR_0243	0.0
4411	HMR_0244	0.0
4412	HMR_0245	0.0
4413	HMR_0246	0.0
4414	HMR_0247	0.0
4415	HMR_0255	0.0
4416	HMR_0256	0.0
4417	HMR_0259	0.0
4418	HMR_0260	0.0
4419	HMR_0261	0.0
4420	HMR_0267	0.0
4421	HMR_0268	0.0
4422	HMR_0271	0.0
4423	HMR_0272	0.0
4424	HMR_0276	0.0
4425	HMR_0278	0.0
4426	HMR_0279	0.0
4427	HMR_0280	0.0
4428	HMR_0289	0.0
4429	HMR_0290	0.0
4430	HMR_0293	0.0
4431	HMR_0297	0.0
4432	HMR_0298	0.0
4433	HMR_0301	0.0
4434	HMR_0302	0.0
4435	HMR_0305	0.0
4436	HMR_0306	0.0
4437	HMR_0308	0.0
4438	HMR_0309	0.0
4439	HMR_0310	0.0
4440	HMR_0319	0.0
4441	HMR_0323	0.0
4442	HMR_0324	0.0
4443	HMR_0327	0.0
4444	HMR_0328	0.0
4445	HMR_0329	0.0
4446	HMR_0342	0.0
4447	HMR_0345	0.0
4448	HMR_0346	0.0
4449	HMR_0350	0.0
4450	HMR_0354	0.0
4451	HMR_0358	0.0
4452	HMR_0362	0.0
4453	HMR_0366	0.0
4454	HMR_0370	0.0
4455	HMR_0374	0.0
4456	HMR_0378	0.0
4457	HMR_0380	0.0
4458	HMR_0381	0.0
4459	HMR_0382	0.0
4460	HMR_0385	0.0
4461	HMR_0386	0.0
4462	HMR_0388	0.0
4463	HMR_0389	0.0
4464	HMR_0390	0.0
4465	HMR_0393	0.0
4466	HMR_0394	0.0
4467	HMR_0395	0.0
4468	HMR_0398	726.0404512308958
4469	HMR_0402	0.0
4470	HMR_0406	0.0
4471	HMR_0410	0.0
4472	HMR_0414	0.0
4473	HMR_0418	0.0
4474	HMR_0422	0.0
4475	HMR_0426	0.0
4476	HMR_0428	0.0
4477	HMR_0429	0.0
4478	HMR_0430	0.0
4479	HMR_0433	0.0
4480	HMR_0434	0.0
4481	HMR_0437	0.0
4482	HMR_0438	0.0
4483	HMR_0467	0.0
4484	HMR_0478	0.0
4485	HMR_0482	0.0
4486	HMR_0582	0.0
4487	HMR_0586	0.0
4488	HMR_0587	0.0
4489	HMR_0593	0.0
4490	HMR_0597	0.0
4491	HMR_0598	0.0
4492	HMR_0601	0.0
4493	HMR_0614	0.0
4494	HMR_0625	0.0
4495	HMR_0629	0.0
4496	HMR_0634	0.0
4497	HMR_0641	0.0
4498	HMR_0642	0.0
4499	HMR_0653	0.0
4500	HMR_0654	0.0
4501	HMR_0657	0.0
4502	HMR_0672	0.0
4503	HMR_0678	0.0
4504	HMR_0750	0.0
4505	HMR_0753	0.0
4506	HMR_0758	0.0
4507	HMR_0761	0.0
4508	HMR_0765	0.0
4509	HMR_0767	0.0
4510	HMR_0770	-4.7884202570212535
4511	HMR_0775	0.0
4512	HMR_0783	0.0
4513	HMR_0793	0.0
4514	HMR_0795	0.0
4515	HMR_0803	0.0
4516	HMR_0805	0.0
4517	HMR_0806	0.0
4518	HMR_0807	0.0
4519	HMR_0808	0.0
4520	HMR_0809	0.0
4521	HMR_0810	0.0
4522	HMR_0811	0.0
4523	HMR_0812	0.0
4524	HMR_0814	0.0
4525	HMR_0815	0.0
4526	HMR_0816	0.0
4527	HMR_0817	0.0
4528	HMR_0819	0.0
4529	HMR_0820	0.0
4530	HMR_0821	0.0
4531	HMR_0822	0.0
4532	HMR_0823	0.0
4533	HMR_0824	0.0
4534	HMR_0825	0.0
4535	HMR_0827	0.0
4536	HMR_0828	0.0
4537	HMR_0829	0.0
4538	HMR_0830	0.0
4539	HMR_0831	0.0
4540	HMR_0835	0.0
4541	HMR_0836	0.0
4542	HMR_0837	0.0
4543	HMR_0839	0.0
4544	HMR_0841	0.0
4545	HMR_0842	0.0
4546	HMR_0843	0.0
4547	HMR_0844	0.0
4548	HMR_0846	0.0
4549	HMR_0847	0.0
4550	HMR_0848	0.0
4551	HMR_0849	0.0
4552	HMR_0851	0.0
4553	HMR_0852	0.0
4554	HMR_0853	0.0
4555	HMR_0854	0.0
4556	HMR_0855	0.0
4557	HMR_0859	8.90612386230837e-14
4558	HMR_0875	8.906123862308371e-14
4559	HMR_0876	1.335918579346256e-13
4560	HMR_0877	0.0
4561	HMR_0878	1.3359185793462556e-13
4562	HMR_0889	-4.453061931154186e-14
4563	HMR_0890	-4.453061931154186e-14
4564	HMR_0906	-4.453061931154186e-14
4565	HMR_0907	-4.453061931154186e-14
4566	HMR_0908	-4.453061931154186e-14
4567	HMR_0909	-4.453061931154186e-14
4568	HMR_0910	0.0
4569	HMR_0911	0.0
4570	HMR_0912	0.0
4571	HMR_0913	0.0
4572	HMR_0942	0.0
4573	HMR_0946	0.0
4574	HMR_0950	0.0
4575	HMR_0954	0.0
4576	HMR_0960	0.0
4577	HMR_0962	0.0
4578	HMR_0963	0.0
4579	HMR_0979	0.0
4580	HMR_0981	0.0
4581	HMR_0984	0.0
4582	HMR_0985	0.0
4583	HMR_0986	0.0
4584	HMR_0987	0.0
4585	HMR_1030	0.0
4586	HMR_1033	0.0
4587	HMR_1037	0.0
4588	HMR_1039	0.0
4589	HMR_1077	0.0
4590	HMR_1081	0.0
4591	HMR_1084	0.0
4592	HMR_1085	0.0
4593	HMR_1095	923.4827640274002
4594	HMR_1102	0.0
4595	HMR_1104	0.0
4596	HMR_1126	0.0
4597	HMR_1127	0.0
4598	HMR_1129	0.0
4599	HMR_1135	-1.1419203400886492e-13
4600	HMR_1242	1.1419203400886492e-13
4601	HMR_1243	0.0
4602	HMR_1280	0.0
4603	HMR_1283	0.0
4604	HMR_1284	0.0
4605	HMR_1305	0.0
4606	HMR_1307	0.0
4607	HMR_1312	1000.0000000000001
4608	HMR_1321	-1000.0000000000001
4609	HMR_1325	0.0
4610	HMR_1329	0.0
4611	HMR_1331	0.0
4612	HMR_1388	0.0
4613	HMR_1390	0.0
4614	HMR_1392	0.0
4615	HMR_1465	0.0
4616	HMR_1470	0.0
4617	HMR_1473	0.0
4618	HMR_1477	0.0
4619	HMR_1478	0.0
4620	HMR_1479	0.0
4621	HMR_1490	0.0
4622	HMR_1493	0.0
4623	HMR_1494	0.0
4624	HMR_1495	0.0
4625	HMR_1496	0.0
4626	HMR_1502	0.0
4627	HMR_1503	0.0
4628	HMR_1504	0.0
4629	HMR_1505	0.0
4630	HMR_1509	0.0
4631	HMR_1512	0.0
4632	HMR_1516	0.0
4633	HMR_1526	0.0
4634	HMR_1532	0.0
4635	HMR_1536	0.0
4636	HMR_1538	0.0
4637	HMR_1539	0.0
4638	HMR_1540	0.0
4639	HMR_1543	0.0
4640	HMR_1544	0.0
4641	HMR_1545	0.0
4642	HMR_1546	0.0
4643	HMR_1547	0.0
4644	HMR_1548	0.0
4645	HMR_1549	0.0
4646	HMR_1550	0.0
4647	HMR_1551	0.0
4648	HMR_1552	0.0
4649	HMR_1557	0.0
4650	HMR_1558	0.0
4651	HMR_1565	0.0
4652	HMR_1665	0.0
4653	HMR_1666	0.0
4654	HMR_1681	0.0
4655	HMR_1685	0.0
4656	HMR_1706	0.0
4657	HMR_1735	0.0
4658	HMR_1737	0.0
4659	HMR_1762	0.0
4660	HMR_1764	0.0
4661	HMR_1765	0.0
4662	HMR_1781	0.0
4663	HMR_1783	0.0
4664	HMR_1785	0.0
4665	HMR_1786	0.0
4666	HMR_1807	0.0
4667	HMR_1838	0.0
4668	HMR_1847	0.0
4669	HMR_1927	0.0
4670	HMR_1928	0.0
4671	HMR_1929	0.0
4672	HMR_1940	0.0
4673	HMR_1941	0.0
4674	HMR_1944	0.0
4675	HMR_1948	0.0
4676	HMR_1949	0.0
4677	HMR_1958	0.0
4678	HMR_1962	0.0
4679	HMR_1967	0.0
4680	HMR_1968	0.0
4681	HMR_1970	0.0
4682	HMR_1971	0.0
4683	HMR_1976	1000.0
4684	HMR_1979	0.0
4685	HMR_1980	0.0
4686	HMR_1981	0.0
4687	HMR_1982	0.0
4688	HMR_1983	0.0
4689	HMR_1988	0.0
4690	HMR_1989	0.0
4691	HMR_1990	0.0
4692	HMR_1991	0.0
4693	HMR_1992	0.0
4694	HMR_1993	0.0
4695	HMR_1996	0.0
4696	HMR_2007	0.0
4697	HMR_2010	0.0
4698	HMR_2011	0.0
4699	HMR_2016	0.0
4700	HMR_2018	0.0
4701	HMR_2029	0.0
4702	HMR_2041	0.0
4703	HMR_2087	0.0
4704	HMR_2088	0.0
4705	HMR_2089	0.0
4706	HMR_2090	0.0
4707	HMR_2114	0.0
4708	HMR_2127	0.0
4709	HMR_2190	0.0
4710	HMR_2193	0.0
4711	HMR_2210	0.0
4712	HMR_2211	0.0
4713	HMR_2215	0.0
4714	HMR_2217	0.0
4715	HMR_2218	0.0
